Id,Name,Level,Class,SubClass,VendorBuy,VendorSell,MarketValue,MinBuyout,Quantity,NumAuctions,HistoricalPrice,RegionMarketAvg,RegionMinBuyoutAvg,RegionQuantity,RegionHistoricalPrice,RegionSaleAvg,RegionAvgDailySold,RegionSaleRate
107518,Depleted Toxin Reservoir,90,Miscellaneous,Junk,0,14702,0,0,0,0,44106,90145,271866,2,141421,0,0,0
107528,Tough Leathery Skin,90,Miscellaneous,Junk,0,2905,0,0,0,0,160774,121651,103134,4,96619,1945,0.56,0.08
107603,Eroded Tusk,90,Miscellaneous,Junk,0,2283,0,0,0,0,0,1251557,377938,19,4550948,0,0,0
108649,A Steamy Romance Novel: Savage Passions,1,Miscellaneous,Junk,6500,1625,0,0,0,0,0,103352831,68159830,1,46982074,10970748,0.13,0.13
108739,Pretty Draenor Pearl,90,Miscellaneous,Junk,0,100000,144322399,139939900,4,4,185843381,98363918,108338732,1,80070878,30384688,0.03,0.03
108977,Tangled Vines,90,Miscellaneous,Junk,0,1005,0,0,0,0,0,72652,164184,4,73113,466,0,0
108978,Congealed Telestic Ooze,90,Miscellaneous,Junk,0,10851,0,0,0,0,4034800,273230,163901,12,363857,8933,0,0
108979,Bleached Bones,90,Miscellaneous,Junk,0,12387,0,0,0,0,46451,268598,4606295,3,4654774,10296,0,0
108980,Crushed Bone Fragments,90,Miscellaneous,Junk,0,2431,0,0,0,0,0,0,0,0,433259,0,0,0
109192,Lightbearer,1,Miscellaneous,Junk,0,1000000,0,0,0,0,0,1490496792,0,0,535662393,0,0,0
110800,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110801,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110803,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110805,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110806,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,63794347,0,0,1166984680,0,0,0
110807,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110808,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110809,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110810,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110812,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110813,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110814,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110815,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110816,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110817,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110818,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110819,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110821,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110822,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,9990009,0,0,9990009,0,0,0
110824,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110825,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110826,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110827,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110828,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110829,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110830,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110832,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110833,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110834,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,1990000,0,0,1515036,0,0,0
110835,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110836,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110837,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110838,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110839,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110841,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110842,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110843,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110844,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110845,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110846,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110847,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110848,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110849,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110850,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110851,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110852,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110853,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110854,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,800000,0,0,0
110855,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110856,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110857,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,1990000,0,0,1990000,0,0,0
110858,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110859,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110860,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110861,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110862,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110864,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110866,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110867,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110868,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110869,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110871,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110872,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110873,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110874,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110875,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110876,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,77564750,0,0,41323512,0,0,0
110877,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110878,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
110879,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
112463,Battered Armor Fragments,90,Miscellaneous,Junk,0,1074,0,0,0,0,0,147945,4655,23,182196,0,0,0
112684,Damaged Weaponry,90,Miscellaneous,Junk,0,3453,0,0,0,0,0,383982,1914850,6,600713,2500,0,0
113530,Scaly Skin,90,Miscellaneous,Junk,0,2388,0,0,0,0,0,30000,0,0,92775,0,0,0
113574,Scrap of Cloth,1,Miscellaneous,Junk,0,1,11864948,0,0,0,5407818,5999114,3399745,5,3071969,2001,0.24,0.06
113576,Scrap of Cloth,1,Miscellaneous,Junk,0,1,739806,367884,4,4,542698,357816,183694,4,419070,2,0,0
113909,Tattered Banner,1,Miscellaneous,Junk,0,950,0,0,0,0,0,0,0,0,343735,0,0,0
113911,Trainee's Tarnished Blade,1,Miscellaneous,Junk,0,950,0,0,0,0,0,0,0,0,0,0,0,0
113912,Flameseer Summoning Components,1,Miscellaneous,Junk,0,950,0,0,0,0,0,0,0,0,1338888,0,0,0
114001,Decoded Message 001-168,1,Miscellaneous,Junk,0,3500,0,0,0,0,1000000,27845279,77260481,1,31935852,11114989,0.11,0.11
114004,Medal of Patience,1,Miscellaneous,Junk,0,10000,21082347,1549948,7,5,3106123,32869687,28752479,1,51217463,5424226,0.02,0.02
114008,Broken Weapon Attachment,1,Miscellaneous,Junk,0,2500,16479536,5000,4,3,27415731,15318003,18696414,1,20466332,26407,0.02,0.02
114012,Underground Map,1,Miscellaneous,Junk,0,50000,5749534,4849998,4,4,5744956,20146869,20055883,1,33298076,2641886,0.01,0.01
114013,"01000010",1,Miscellaneous,Junk,0,5000,1523143,500000,3,3,2103481,8658635,8503888,1,11714163,1519370,0.01,0.01
115012,Shattered Stone,1,Miscellaneous,Junk,0,2475,0,0,0,0,0,24304481,3791029,1,16341969,0,0,0
116071,A Collection of Poems,1,Miscellaneous,Junk,0,1,0,0,0,0,0,23110490,50464386,1,25982202,0,0,0
116839,Skyreach Decree,1,Miscellaneous,Junk,0,353764,0,0,0,0,0,9951312,251280323,1,7814942,0,0,0
116923,Goop Globules,90,Miscellaneous,Junk,0,2642,0,0,0,0,0,149750,347016,12,137273,2500,0,0
118060,Charred Glyph,25,Miscellaneous,Junk,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
118062,Charred Glyph,25,Miscellaneous,Junk,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
118063,Charred Glyph,25,Miscellaneous,Junk,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
118064,Charred Glyph,25,Miscellaneous,Junk,0,1000,0,0,0,0,0,0,0,0,0,0,0,0
118227,Glossy Brochure,1,Miscellaneous,Junk,0,681309,0,0,0,0,0,1000000000,1000000000,1,37109227,0,0,0
118280,Succulent Offshoot,90,Miscellaneous,Junk,0,1289,0,0,0,0,0,311108,5785435,4,5827545,1083,0,0
118392,Burnt Clump,90,Miscellaneous,Junk,0,1376,0,0,0,0,0,0,0,0,225423,0,0,0
118573,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
118681,Ogre "Treasure",90,Miscellaneous,Junk,0,2168,0,0,0,0,0,87115,156504,1,378207,0,0,0
118898,Rusted Canary Cage,1,Miscellaneous,Junk,0,18,0,0,0,0,28781415,2441921,121385,6,11124347,1003933,0,0
118899,Crumbled Gem Shards,1,Miscellaneous,Junk,0,10000,9600491,0,0,0,21085374,1528443,362525,1,2182765,0,0,0
118901,Faded Note,1,Miscellaneous,Junk,0,18,0,0,0,0,3373083,8008777,4897160,1,6945120,0,0,0
118902,Weathered Mining Journal,1,Miscellaneous,Junk,0,18,0,0,0,0,17805211,4896390,4779123,1,11308128,47853,0.5,0.5
120269,Autographed Portrait of Jaina Proudmoore,1,Miscellaneous,Junk,0,100000,0,0,0,0,0,1696637834,1079496306,1,444045214,0,0,0
120270,Troll Sweat,1,Miscellaneous,Junk,0,100000,0,0,0,0,0,1050000,0,0,2449130,0,0,0
120271,Extra Large Grooming Comb,1,Miscellaneous,Junk,0,100000,0,0,0,0,0,0,0,0,0,0,0,0
120300,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,238554904,0,0,186641417,0,0,0
120331,Fancy Pocket Mirror,1,Miscellaneous,Junk,0,100000,0,0,0,0,0,0,0,0,506000000,0,0,0
127136,Charred Glyph,25,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
127143,Faded Treasure Map,1,Miscellaneous,Junk,0,26,66688031,63723611,6,6,49559860,32384733,29244717,1,57271203,38146249,0.08,0.08
127144,Damp Note,1,Miscellaneous,Junk,0,26,31668343,30355578,5,5,24943283,18197350,28200382,1,16226275,2529559,0.13,0.13
127145,Faded Note,1,Miscellaneous,Junk,0,26,9030931,9444454,7,7,4838337,13792702,18399307,1,15488314,8679264,0.11,0.11
127146,Dirty Note,1,Miscellaneous,Junk,0,26,11560034,11788770,6,6,8346580,14204609,13219941,1,11701823,11710439,0.17,0.17
127147,Moonlit Note,1,Miscellaneous,Junk,0,26,12199552,12304477,4,4,8950260,12780144,12287128,1,12061495,2139559,0.11,0.11
128313,Huge Ogre Cache,1,Miscellaneous,Junk,0,0,50462194,48110000,14,14,39842418,24450721,19567996,9,22653158,20283427,2.17,0.31
128316,Bulging Barrel of Oil,1,Miscellaneous,Junk,0,0,3330949,2095000,19,19,5822044,4583750,4263116,8,4507524,3077894,2,0.25
128430,Champion's Honor,1,Miscellaneous,Junk,0,250000,0,0,0,0,142354800,71528424,0,0,204577385,0,0,0
128436,A Steamy Romance Novel: Got Milk?,1,Miscellaneous,Junk,0,1972,38082356,15000000,1,1,2483616,13235847,14473346,2,12413926,1535949,0.05,0.05
128983,A Steamy Romance Novel: Waves of Desire,1,Miscellaneous,Junk,0,10,941176,0,0,0,9787458,12621963,10589081,2,8910065,1887931,0.17,0.17
128984,A Steamy Romance Novel: Of Elven Bondage,1,Miscellaneous,Junk,0,10,1000000,0,0,0,1000000,11706784,9546007,1,11790626,1603278,0.19,0.19
128985,A Steamy Romance Novel: Nightborne of the Living Dead,1,Miscellaneous,Junk,0,10,1006949,1000000,1,1,633441,9875310,8585246,1,9642043,1429649,0.18,0.18
129158,Starlight Rosedust,101,Miscellaneous,Junk,0,5,21418,7200,613,18,54157,39418,22413,151,40924,23151,41.44,0.28
130205,Aggravating Note,1,Miscellaneous,Junk,0,1,10420837,0,0,0,7352272,39704415,30846343,1,98919427,500,0,0
130206,Informative Note,1,Miscellaneous,Junk,0,1,1972106,0,0,0,2127499,56810535,56246584,1,107699110,200010000,0,0
130207,Bragging Note,1,Miscellaneous,Junk,0,1,3342402,0,0,0,41540020,364240542,968872828,1,210658293,0,0,0
130261,Brutarg's Sword,1,Miscellaneous,Junk,0,118852,0,0,0,0,0,6788643,356556,1,1898251,169365,1,1
130264,Fel-Stained Claw,100,Miscellaneous,Junk,0,2195,0,0,0,0,6585,2546594,2534874,56,3486781,0,0,0
130265,Sharpened Canine,100,Miscellaneous,Junk,0,29950,0,0,0,0,200053910,618543135,0,0,48998131,0,0,0
130268,Bone Toothpick,100,Miscellaneous,Junk,0,29938,0,0,0,0,71888,75514635,89814,10,26082925,505500,0,0
132130,A Few Links of Chain,100,Miscellaneous,Junk,0,45541,914396886,750000000,1,1,221250000,487856742,416666666,1,369927910,381375000,1,1
132166,Swatch of Felcloth,100,Miscellaneous,Junk,0,2054,52052644,54000000,3,3,38261465,3816556,7424349,3,394602,0,0,0
132167,Smudged Legion Chit,100,Miscellaneous,Junk,0,14291,221761582,254890000,3,3,147239216,120317752,137336155,2,37110344,0,0,0
132188,Sprouting Seed,100,Miscellaneous,Junk,0,63702,0,0,0,0,0,0,0,0,161162,0,0,0
132189,Roughage,100,Miscellaneous,Junk,0,2215,0,0,0,0,0,61150,32500,1,35213,133,0,0
132191,Gristly Morsel,100,Miscellaneous,Junk,0,27437,0,0,0,0,0,628346,85300,3,263014,10000,0,0
132203,Steelscale's Fin,100,Miscellaneous,Junk,0,350000,0,0,0,0,0,177734248,205990617,1,97480438,0,0,0
132213,Drop of Magic,100,Miscellaneous,Junk,0,66554,1602565,247000,1,1,282613,8935666,1545361,3,2464209,46256,0.16,0.08
132215,Stonefang's Jaw,100,Miscellaneous,Junk,0,335000,0,0,0,0,0,990000,0,0,2125576,0,0,0
132224,String of Beads,100,Miscellaneous,Junk,0,29575,0,0,0,0,0,110000,0,0,26059477,15000,0,0
132226,Spitefeather's Beak,100,Miscellaneous,Junk,0,320000,0,0,0,0,0,566878274,0,0,341834645,0,0,0
132240,Patch of Fine Goat Hair,100,Miscellaneous,Junk,0,13750,0,0,0,0,0,30555,0,0,340632,0,0,0
133545,"New!" Kaja'Cola,1,Miscellaneous,Junk,0,0,39599688,38739530,1,1,37305951,43043922,45071361,12,38965187,18049902,1.17,0.13
133553,Damaged Night Elven Artifact,1,Miscellaneous,Junk,0,2500,129093641,0,0,0,104403138,140613209,30963031,1,120289981,461378750,0,0
134048,Empty Flask of Manawine,110,Miscellaneous,Junk,0,10,0,0,0,0,0,71244030,0,0,35568301,0,0,0
134049,Moon Guard Remains,110,Miscellaneous,Junk,0,10,0,0,0,0,14306000,33771939,33720000,2,27502605,0,0,0
134050,Undigested Tooth,110,Miscellaneous,Junk,0,10,0,0,0,0,0,0,0,0,60691205,0,0,0
134051,Partially Digested Hearthstone Card,110,Miscellaneous,Junk,0,10,0,0,0,0,40516447,22470007,11785664,1,13800490,226000,0.33,0.33
134052,Pet Collar,110,Miscellaneous,Junk,0,10,0,0,0,0,116969997,50608714,57395106,1,81042914,0,0,0
134053,Lost Treasure Map,110,Miscellaneous,Junk,0,10,0,0,0,0,6480617,25551360,38477474,1,32957441,0,0,0
134054,Unidentified Hand,110,Miscellaneous,Junk,0,10,189766638,0,0,0,51368766,50619535,42752986,1,31025402,984029,0.2,0.2
136353,Broken Totem,1,Miscellaneous,Junk,0,850,0,0,0,0,0,0,0,0,639202,0,0,0
136570,Shiny Ring,105,Miscellaneous,Junk,0,4291,0,0,0,0,0,127826401,93228428,1,99415249,0,0,0
136571,Demonic Figure,105,Miscellaneous,Junk,0,4291,0,0,0,0,0,48017384,12801789,1,35378965,1045000,0.22,0.22
136572,Sand Dollar,105,Miscellaneous,Junk,0,4291,12873,0,0,0,12873,387624,0,0,5911622,0,0,0
136573,Miniature Dreamcatcher,105,Miscellaneous,Junk,0,4291,0,0,0,0,0,250073,0,0,28088901,9500000,0.5,0.5
136596,Jumble of Twine,105,Miscellaneous,Junk,0,2,0,0,0,0,25868018,23079524,13542878,1,33229334,3,0,0
136597,Common Shore Shells,105,Miscellaneous,Junk,0,2,0,0,0,0,0,20767582,27506,1,34781515,0,0,0
136598,Common Quartz Crystals,105,Miscellaneous,Junk,0,2,0,0,0,0,0,26555867,37500,1,18743757,0,0,0
137636,First-Run Armament,40,Miscellaneous,Junk,0,7700,0,0,0,0,0,100011651,0,0,53444511,0,0,0
137637,Fracturing Arms,60,Miscellaneous,Junk,0,29016,0,0,0,0,0,0,0,0,450000,0,0,0
137643,Old Scythe,1,Miscellaneous,Junk,0,22,0,0,0,0,0,9500000,0,0,7189139,9500000,1,1
138382,Lucky Rat's Tooth,1,Miscellaneous,Junk,80000,20000,24552570,26201765,1,1,12094777,53294491,51483315,2,27397020,2618348,0.02,0.02
138383,Old Lucky Coin,1,Miscellaneous,Junk,16000,4000,31225799,4980000,2,2,24687017,54380528,56494623,3,42656967,2278478,0.02,0.01
138384,Lucky Charm,1,Miscellaneous,Junk,177777,44444,3726960,0,0,0,2732232,53989379,51501986,3,26192489,4096878,0.03,0.03
138884,Throwing Sausage,1,Miscellaneous,Junk,29000,7250,0,0,0,0,0,64669754,54420140,2,52165379,61950,0.33,0.33
138892,Prince Farondis's Royal Seal,1,Miscellaneous,Junk,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
138893,Runas' Last Copper,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138894,Stellagosa's Silver Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138895,Senegos' Ancient Coin,1,Miscellaneous,Junk,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
138896,Okuna Longtusk's Doubloon,1,Miscellaneous,Junk,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
138897,Ooker's Dookat,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138898,Coin of Golk the Rumble,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138899,Daglop's Infernal Copper Coin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138901,Tyrande's Coin,1,Miscellaneous,Junk,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
138902,Malfurion's Coin,1,Miscellaneous,Junk,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
138903,Kur'talos Ravencrest's Spectral Coin,1,Miscellaneous,Junk,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
138904,Jarod Shadowsong's Coin,1,Miscellaneous,Junk,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
138905,Penelope Heathrow's Allowance,1,Miscellaneous,Junk,0,25,0,0,0,0,0,0,0,0,0,0,0,0
138906,Remulos' Sigil,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138907,Elothir's Golden Leaf,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138908,Koda's Sigil,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138909,King Mrgl-Mrgl's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138910,Hemet Nesingwary's Bullet,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138911,Murky's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138912,Spiritwalker Ebonhorn's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138913,Addie Fizzlebog's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138914,Boomboom Brullingsworth's Coin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138915,The Candleking's Candlecoin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138916,Torok Bloodtotem's Coin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138917,God-King Skovald's Fel-Tainted Coin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138918,Genn Greymane's Coin,1,Miscellaneous,Junk,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
138919,Nathanos Blightcaller's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138920,Helya's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138921,Sir Finley Mrrgglton's Coin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138922,Havi's Coin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138923,Vydhar's Wooden Nickel,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138924,Rax Sixtrigger's Gold-Painted Copper Coin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138925,First Arcanist Thalyssra's Coin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138926,Magistrix Elisande's Coin,1,Miscellaneous,Junk,0,30000,0,0,0,0,0,0,0,0,0,0,0,0
138927,Oculeth's Vanishing Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138928,Ly'leth Lunastre's Family Crest,1,Miscellaneous,Junk,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
138929,Pearlhunter Phin's Soggy Coin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138930,Advisor Vandros' Coin,1,Miscellaneous,Junk,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
138931,Gul'dan's Coin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138932,Yowlon's Mark,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138933,Allari the Souleater's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138934,Altruis the Sufferer's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138935,Cyana Nightglaive's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138936,Falara Nightsong's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138937,Izal Whitemoon's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138938,Jace Darkweaver's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138939,Kayn Sunfury's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138940,Kor'vas Bloodthorn's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138941,The Coin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138942,Blingtron's Botcoin,1,Miscellaneous,Junk,0,1024,0,0,0,0,0,0,0,0,0,0,0,0
138943,Lady Liadrin's Coin,1,Miscellaneous,Junk,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
138944,Lunara's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138945,Illidan's Coin,1,Miscellaneous,Junk,0,100,0,0,0,0,0,0,0,0,0,0,0,0
138946,Queen Azshara's Royal Seal,1,Miscellaneous,Junk,0,50000,0,0,0,0,0,0,0,0,0,0,0,0
138947,Gallywix's Coin-on-a-String,1,Miscellaneous,Junk,0,50000,0,0,0,0,0,0,0,0,0,0,0,0
138948,Li Li's Coin,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,0,0,0,0
139302,Etching from the Raven's Eye Tablet,1,Miscellaneous,Junk,0,0,26326719,9999999,8,8,15036320,80261893,69135854,1,68963962,9497533,0.01,0.01
139316,Moldy Scrap of Parchment,1,Miscellaneous,Junk,0,1,0,0,0,0,0,18983857,0,0,8573906,0,0,0
139317,Broken Ancient Weapon,1,Miscellaneous,Junk,0,1,0,0,0,0,0,0,0,0,425434,0,0,0
139375,Glorious Earwax Candle,1,Miscellaneous,Junk,0,0,8465224,0,0,0,5907820,11498603,11063872,9,11921208,1392089,0.24,0.03
